student_id,minutes,nbr_days,quiz,exam,q&a,subscribed
260374,0,0,0,0,0,0
260379,0,0,0,0,0,0
260434,0,0,0,0,0,0
260513,0,0,0,0,0,0
260592,0,0,0,0,0,0
260611,0,0,0,0,0,0
260744,0,0,0,0,0,0
260782,0,0,0,0,0,0
261043,0,0,0,0,0,0
261324,0,0,0,0,0,0
261463,0,0,0,0,0,0
261852,0,0,0,0,0,0
261868,0,0,0,0,0,0
262110,0,0,0,0,0,0
262167,0,1,0,1,0,0
262226,0,0,0,0,0,0
262268,0,0,0,0,0,0
262379,0,0,0,0,0,0
262428,0,0,0,0,0,0
262510,0,0,0,0,0,0
262519,0,0,0,0,0,0
262800,0,0,0,0,0,0
262813,0,0,0,0,0,0
262865,0,0,0,0,0,0
262914,0,0,0,0,0,0
262950,0,0,0,0,0,0
263010,0,0,0,0,0,0
263012,0,0,0,0,0,0
263109,0,0,0,0,0,0
263277,0,0,0,0,0,0
263369,1.5,1,0,0,0,0
263373,21.4,2,1,0,0,0
263396,0.5,1,0,0,0,0
263404,0,0,0,0,0,0
263551,238.7,7,1,1,0,1
263590,0,0,0,0,0,0
263616,0,0,0,0,0,0
263659,0,0,0,0,0,0
263744,3.2,1,0,0,0,0
263754,3.4,1,0,0,0,0
263766,151.2,6,1,0,0,0
263860,9.1,1,1,0,0,0
263885,35.6,1,1,0,0,0
263902,0,0,0,0,0,0
263928,0,0,0,0,0,0
263949,0,0,0,0,0,0
263957,0,0,0,0,0,0
263962,0,0,0,0,0,0
263985,0.7,1,0,0,0,0
264003,4.2,1,0,0,0,0
264018,0,0,0,0,0,0
264050,0,0,0,0,0,0
264053,0,0,0,0,0,0
264089,0,0,0,0,0,0
264114,25.9,3,1,0,0,0
264125,0,0,0,0,0,0
264244,0,0,0,0,0,0
264249,30.3,1,1,1,0,0
264319,7.2,1,0,0,0,0
264359,0,0,0,0,0,0
264366,58.1,4,1,0,0,0
264381,0,0,0,0,0,0
264382,4.1,1,0,0,0,0
264408,0,0,0,0,0,0
264444,5.5,1,0,0,0,0
264475,9,1,1,0,0,0
264486,0,0,0,0,0,0
264515,0,0,0,0,0,0
264587,0,0,0,0,0,0
264624,0,0,0,0,0,0
264632,0,0,0,0,0,0
264638,0,0,0,0,0,0
264697,41.8,3,1,0,0,0
264784,1.1,1,0,0,0,0
264793,0,0,0,0,0,0
264868,0,0,0,0,0,0
264898,0,0,0,0,0,0
264996,0.3,1,0,0,0,0
265010,0,0,0,0,0,0
265039,0,0,0,0,0,0
265046,0,0,0,0,0,0
265116,0,0,0,0,0,0
265151,6.6,1,0,0,0,0
265158,43.9,1,1,0,0,0
265185,0.3,1,0,0,0,0
265186,0,0,0,0,0,0
265233,24.4,2,1,0,0,0
265306,5.9,1,0,0,0,0
265339,268.5,7,1,1,0,1
265348,1.9,1,0,0,0,0
265351,34.9,2,1,0,0,0
265353,5.4,1,0,0,0,0
265511,2.2,1,0,0,0,0
265542,1.9,1,0,0,0,0
265544,0,0,0,0,0,0
265546,2.5,1,0,0,0,0
265555,1.2,1,0,0,0,0
265583,0,0,0,0,0,0
265616,1.6,1,0,0,0,0
265699,0,0,0,0,0,0
265819,1.2,1,0,0,0,0
265849,0,0,0,0,0,0
265895,36.4,2,0,0,0,0
265945,0,0,0,0,0,0
266049,0,0,0,0,0,0
266094,0,0,0,0,0,0
266099,27,2,1,0,0,1
266102,0,0,0,0,0,0
266121,48.7,3,0,0,0,0
266147,0,0,0,0,0,0
266200,90.1,2,1,0,0,0
266260,0,0,0,0,0,0
266408,33.4,3,1,0,0,0
266417,0,0,0,0,0,0
266452,0,0,0,0,0,0
266567,0,0,0,0,0,0
266574,0,0,0,0,0,0
266622,18.8,1,1,0,0,0
266639,0,0,0,0,0,0
266646,0,0,0,0,0,0
266649,6,1,1,0,0,0
266687,42.7,1,1,0,0,0
266729,19.5,1,0,0,0,0
266802,5.8,1,1,0,0,0
266835,0,0,0,0,0,0
266863,0,0,0,0,0,0
266876,0,0,0,0,0,0
266972,8.6,1,1,0,0,0
267010,1466.4,29,1,1,0,1
267029,0,0,0,0,0,0
267042,1.4,1,0,0,0,0
267054,13.1,2,0,0,0,0
267081,0.5,1,0,0,0,0
267086,57,2,1,1,0,0
267177,0,0,0,0,0,0
267181,0,0,0,0,0,0
267252,0,0,0,0,0,0
267369,0,0,0,0,0,0
267421,18.9,1,1,0,0,0
267486,2.8,1,0,0,0,0
267524,9,1,1,0,0,0
267542,0,0,0,0,0,0
267555,0,0,0,0,0,0
267568,0,0,0,0,0,0
267646,1.4,1,0,0,0,0
267679,0,0,0,0,0,0
267682,2.2,1,0,0,0,0
267683,4.9,1,0,0,0,0
267693,32.6,1,1,0,0,0
267700,5.2,1,0,0,0,0
267719,9.8,1,0,0,0,0
267765,733.9,34,1,1,0,1
267791,0.3,1,0,0,0,0
267792,0,0,0,0,0,0
267825,42.7,2,1,1,0,0
267827,0,0,0,0,0,0
267852,0,0,0,0,0,0
267861,92.7,1,0,0,0,0
267866,0,0,0,0,0,0
267928,0.3,1,0,0,0,0
267999,0,0,0,0,0,0
268018,0,0,0,0,0,0
268076,19.3,1,1,0,0,0
268108,0,0,0,0,0,0
268162,0.2,1,0,0,0,0
268259,0,1,0,1,0,0
268365,21,3,1,0,0,0
268383,0,0,0,0,0,0
268403,4.1,1,0,0,0,0
268412,306.6,6,1,1,0,1
268435,79.8,4,1,1,0,0
268450,5.2,1,1,0,0,0
268453,0,0,0,0,0,0
268478,0.2,1,0,0,0,0
268567,0.5,1,0,0,0,0
268585,0,0,0,0,0,0
268602,0,0,0,0,0,0
268673,0,0,0,0,0,0
268712,0.1,1,0,0,0,0
268802,2.9,1,0,0,0,0
268825,3061.1,54,1,1,0,1
268826,0,0,0,0,0,0
268867,0,0,0,0,0,0
268970,0,0,0,0,0,0
268991,0,0,0,0,0,0
269043,12,1,1,0,0,0
269047,471,8,1,1,0,1
269058,0,0,0,0,0,0
269067,0,0,0,0,0,0
269139,69.4,2,1,0,0,0
269148,2.2,1,0,0,0,0
269189,1.5,1,0,0,0,0
269336,4.7,2,0,0,0,0
269343,0,0,0,0,0,0
269389,12.9,1,0,0,0,0
269416,4.2,1,0,0,0,0
269549,875.9,49,1,1,0,1
269556,0.1,1,0,0,0,0
269608,0,0,0,0,0,0
269649,0,0,0,0,0,0
269691,15,1,0,0,0,0
269699,16.2,1,1,0,0,0
269734,1.6,1,0,0,0,0
269847,43.7,5,1,0,0,0
269891,0,0,0,0,0,0
269931,0.1,1,0,0,0,0
269992,0.7,1,0,0,0,0
270105,0,0,0,0,0,0
270146,0,0,0,0,0,0
270150,2.4,2,0,0,0,0
270157,0,0,0,0,0,0
270158,0,0,0,0,0,0
270202,18.3,1,1,0,0,0
270205,47.3,1,1,1,0,0
270232,162.9,7,1,1,0,0
270267,41.5,1,0,1,0,0
270274,0,0,0,0,0,0
270287,0,0,0,0,0,0
270349,0.5,1,0,0,0,0
270388,1.4,1,0,0,0,0
270420,0.3,1,0,0,0,0
270441,0,0,0,0,0,0
270448,18.8,1,1,0,0,0
270455,65,1,1,1,0,1
270459,11.7,1,0,0,0,0
270479,0.3,1,0,0,0,0
270512,59.2,2,1,0,0,0
270516,0,0,0,0,0,0
270517,0,0,0,0,0,1
270560,0,0,0,0,0,0
270580,1.9,1,0,0,0,0
270604,0,0,0,0,0,0
270622,0.5,1,0,0,0,0
270629,7.6,1,0,0,0,0
270668,40.2,1,1,0,0,0
270676,16.4,2,1,0,0,0
270732,0,0,0,0,0,0
270764,0,0,0,0,0,0
270821,0.1,1,0,0,0,0
270822,0,0,0,0,0,0
270835,14.4,2,1,0,0,0
270858,0,0,0,0,0,0
270878,54.6,3,0,0,0,0
270880,0,0,0,0,0,0
270897,1.9,1,1,0,0,0
271026,13,2,1,0,0,0
271071,53.4,2,1,0,0,0
271150,0.9,2,0,0,0,0
271157,0,0,0,0,0,0
271161,0.8,1,0,0,0,0
271200,0,0,0,0,0,0
271207,0,0,0,0,0,0
271234,6.4,1,0,0,0,0
271239,9.3,1,0,0,0,0
271249,0.2,1,0,0,0,0
271251,0,0,0,0,0,0
271253,0,0,0,0,0,0
271258,1.8,6,1,1,1,0
271290,50.7,2,1,0,0,0
271299,29.9,4,1,0,0,0
271333,104.9,4,0,1,0,0
271475,39,1,1,0,0,0
271502,1.5,1,1,0,0,0
271526,0,0,0,0,0,0
271543,1081.3,50,1,1,1,1
271560,0,0,0,0,0,0
271596,0,0,0,0,0,0
271615,1.9,1,0,0,0,0
271619,0.3,1,0,0,0,0
271648,255.5,5,1,1,0,0
271674,0,0,0,0,0,0
271698,117,3,1,1,0,0
271699,0,0,0,0,0,0
271721,1.8,1,0,0,0,0
271738,0,0,0,0,0,0
271765,0,0,0,0,0,0
271776,0.2,1,0,0,0,0
271861,29.6,2,1,0,0,0
271865,36.5,1,1,0,0,0
271880,0.1,1,0,0,0,0
271908,0,0,0,0,0,0
271960,0,0,0,0,0,0
271986,37.7,1,1,0,0,0
272002,15.9,1,1,0,0,0
272035,2087.7,10,1,1,0,1
272047,50.3,2,1,1,0,0
272067,0.2,1,0,0,0,0
272073,0,0,0,0,0,0
272088,0,0,0,0,0,0
272094,0.4,1,0,0,0,0
272156,0,0,0,0,0,0
272177,0,0,0,0,0,0
272190,0,0,0,0,0,0
272210,12.1,1,1,0,0,0
272249,0.2,1,0,0,0,0
272255,714,17,1,1,0,1
272261,875,33,1,1,0,1
272297,0,0,0,0,0,0
272298,0,0,0,0,0,0
272306,0,0,0,0,0,0
272307,0.2,1,0,0,0,0
272369,0,0,0,0,0,0
272456,0,0,0,0,0,0
272485,0,0,0,0,0,0
272498,0,0,0,0,0,0
272543,172,3,1,1,0,1
272565,0,0,0,0,0,0
272566,0.2,1,0,0,0,0
272620,0,0,0,0,0,0
272627,0,0,0,0,0,0
272651,0,0,0,0,0,0
272711,0,0,0,0,0,0
272714,0,0,0,0,0,0
272717,2709.7,33,1,1,0,1
272771,6.6,1,0,0,0,0
272833,0,0,0,0,0,0
272853,0,0,0,0,0,0
272887,409,19,1,1,0,1
272923,224.2,11,1,1,0,1
272974,0,0,0,0,0,0
273031,0,0,0,0,0,0
273059,3.2,2,0,0,0,0
273098,0,0,0,0,0,0
273207,0,0,0,0,0,0
273210,81.1,5,1,1,0,0
273253,0.2,1,0,0,0,0
273266,0.6,2,0,0,0,0
273295,13.2,1,1,0,0,0
273319,0,0,0,0,0,0
273330,34.8,3,0,0,0,0
273345,37.6,2,1,0,0,0
273366,0,0,0,0,0,0
273386,1.9,1,0,0,0,0
273426,0.1,1,0,0,0,0
273435,0,0,0,0,0,0
273459,2.2,1,0,0,0,0
273479,0,0,0,0,0,0
273491,0.2,1,1,0,0,0
273544,266.1,9,1,1,0,0
273564,0,0,0,0,0,0
273576,8.9,1,0,0,0,0
273651,0,0,0,0,0,0
273730,0,0,0,0,0,0
273758,0.1,1,0,0,0,0
273787,0,0,0,0,0,0
273820,1.8,2,1,1,0,0
273899,0,0,0,0,0,0
273920,0,0,0,0,0,0
273925,11.2,2,0,0,0,0
273956,0.2,1,0,0,0,0
274163,1019,26,1,1,0,1
274237,0,0,0,0,0,0
274337,0,0,0,0,0,0
274410,0,0,0,0,0,0
274422,34.2,5,0,0,0,0
274426,0,0,0,0,0,0
274498,1984.2,66,1,1,0,1
274536,1094.3,37,1,1,0,1
274603,6.8,1,1,0,0,0
274637,1.6,1,0,0,0,0
274722,27.7,8,1,0,0,0
274727,0,0,0,0,0,0
274729,0.4,1,0,0,0,0
274854,0,0,0,0,0,0
274866,0,0,0,0,0,0
274875,61.3,1,1,0,0,0
274898,0,0,0,0,0,0
274942,0,0,0,0,0,0
275036,0,0,0,0,0,0
275048,0,0,0,0,0,0
275049,23.7,2,1,0,0,1
275069,90.8,5,1,1,0,1
275085,0.4,1,0,0,0,0
275116,0.7,1,0,0,0,0
275163,74.6,3,0,0,0,1
275166,0,0,0,0,0,0
275179,0,0,0,0,0,0
275195,0.2,1,0,0,0,0
275218,1.9,1,0,0,0,0
275275,324.9,6,1,1,0,1
275276,1805.1,48,1,1,0,1
275289,3.2,1,0,0,0,0
275307,681.9,35,1,1,0,1
275352,1.9,1,0,0,0,0
275378,0,0,0,0,0,0
275467,0,0,0,0,0,0
275495,9.3,1,0,0,0,1
275509,0,0,0,0,0,0
275540,1.3,2,0,0,0,0
275547,0,0,0,0,0,0
275552,450.8,30,1,1,0,1
275577,0,0,0,0,0,0
275580,62,1,1,0,0,0
275642,0,0,0,0,0,0
275666,0,0,0,0,0,0
275710,0,0,0,0,0,0
275723,14.5,1,1,0,0,0
275794,0,0,0,0,0,0
275848,0,0,0,0,0,0
275877,0,0,0,0,0,0
275969,46.5,3,1,0,0,0
276033,0,0,0,0,0,0
276075,2.5,1,0,0,0,0
276076,0,0,0,0,0,0
276077,0,0,0,0,0,0
276136,0,0,0,0,0,0
276155,0,0,0,0,0,0
276164,0,0,0,0,0,0
276214,1.6,1,0,0,0,0
276226,0,0,0,0,0,0
276286,0,0,0,0,0,0
276318,1.5,1,0,0,0,0
276319,0,0,0,0,0,0
276363,0,0,0,0,0,0
276365,0,0,0,0,0,0
276372,0,0,0,0,0,0
276377,0,0,0,0,0,0
276453,2.9,1,0,0,0,0
276480,163.4,5,1,1,0,1
276494,0,0,0,0,0,0
276504,0.4,1,0,0,0,0
276528,0,0,0,0,0,0
276568,0.2,1,0,0,0,0
276612,0.2,1,0,0,0,0
276627,52,4,1,0,0,0
276657,5.6,2,0,0,0,0
276684,9.9,2,0,0,0,0
276754,0,0,0,0,0,0
276762,0,0,0,0,0,0
276791,0,0,0,0,0,0
276804,0,0,0,0,0,0
276825,0,0,0,0,0,0
276889,0,0,0,0,0,0
276893,0,0,0,0,0,0
276919,0.7,1,0,0,0,0
276921,1.4,1,0,0,0,0
276934,14.7,1,0,0,0,0
276935,0,0,0,0,0,0
276937,1.8,2,0,0,0,0
276957,3,1,0,0,0,0
276966,31.1,4,1,0,0,0
277006,0,0,0,0,0,0
277007,0,0,0,0,0,0
277024,132.1,1,0,0,0,0
277026,338.9,5,0,1,0,0
277034,0,0,0,0,0,0
277105,62.5,4,1,1,0,1
277109,311.5,13,0,0,0,0
277152,10.3,3,0,1,0,0
277212,0,0,0,0,0,0
277238,388.6,28,1,1,0,0
277254,0,0,0,0,0,0
277297,9.9,1,1,0,0,0
277300,0,0,0,0,0,0
277305,0,0,0,0,0,0
277320,0,0,0,0,0,0
277368,0.7,1,0,0,0,0
277370,0,0,0,0,0,0
277388,0,0,0,0,0,0
277401,0,0,0,0,0,0
277436,0,0,0,0,0,0
277457,0,0,0,0,0,0
277536,0,0,0,0,0,0
277544,102.7,5,1,1,0,1
277599,10.9,2,1,0,0,0
277644,0,0,0,0,0,0
277678,0,0,0,0,0,0
277734,190.1,3,1,1,0,0
277753,0,1,1,0,0,0
277772,0,0,0,0,0,0
277820,55.8,3,1,1,0,0
277838,0,0,0,0,0,0
277901,0,0,0,0,0,0
277913,20.4,2,1,0,0,0
277918,0,0,0,0,0,0
277923,0,0,0,0,0,0
277965,11.7,1,1,0,0,0
277997,0,0,0,0,0,0
278041,0,0,0,0,0,0
278117,0,0,0,0,0,0
278129,713.6,32,1,1,0,1
278149,0,0,0,0,0,0
278177,491.4,21,1,1,0,1
278203,1.2,1,0,0,0,0
278225,0,0,0,0,0,0
278263,6.3,1,1,0,0,0
278304,93.1,9,1,0,0,0
278313,3.2,1,0,0,0,0
278346,0,0,0,0,0,0
278367,6.4,1,0,0,0,0
278368,0,1,1,0,0,0
278396,0,0,0,0,0,0
278433,0,0,0,0,0,0
278500,0.4,1,0,0,0,0
278512,0.3,1,0,0,0,0
278533,1.3,1,0,0,0,0
278586,963.3,26,1,1,0,1
278594,0,0,0,0,0,0
278596,0,0,0,0,0,0
278709,0,0,0,0,0,0
278728,0,0,0,0,0,0
278777,0,0,0,0,0,0
278846,0.3,1,0,0,0,0
278874,0,0,0,0,0,0
278909,0,0,0,0,0,0
278978,0,0,0,0,0,0
279039,0,0,0,0,0,0
279059,0.2,1,0,0,0,0
279072,0,0,0,0,0,0
279088,6.4,2,1,0,0,0
279186,0,0,0,0,0,0
279190,41.3,2,0,0,0,0
279259,0,0,0,0,0,0
279267,1.2,1,0,0,0,0
279305,18.9,1,1,0,0,0
279356,80.2,2,1,0,0,0
279361,0,0,0,0,0,0
279397,4.3,1,0,0,0,0
279398,7,1,1,0,0,0
279406,0,0,0,0,0,0
279433,0,0,0,0,0,0
279528,17.1,1,0,0,0,0
279573,0,0,0,0,0,0
279604,0,0,0,0,0,0
279667,6.2,1,0,0,0,0
279674,0,0,0,0,0,0
279694,0,0,0,0,0,0
279739,0,0,0,0,0,0
279785,0,0,0,0,0,0
279796,32.9,1,0,0,0,0
279809,0,0,0,0,0,0
279831,0,0,0,0,0,0
279843,6.4,1,1,0,0,0
279869,0.6,1,0,0,0,0
279872,0.4,1,0,0,0,0
279901,0,0,0,0,0,0
279948,0,0,0,0,0,0
279955,0.3,1,0,0,0,0
279967,0,0,0,0,0,0
279972,0,0,0,0,0,0
279985,45.7,2,1,0,0,0
280000,91.6,8,1,0,0,1
280007,0,0,0,0,0,0
280044,0,0,0,0,0,0
280052,0.1,1,0,0,0,0
280080,0,0,0,0,0,0
280090,1.3,1,0,0,0,0
280130,0.7,2,0,0,0,0
280155,38.5,1,1,1,0,0
280180,12.2,1,1,0,0,0
280188,0,0,0,0,0,0
280226,0,0,0,0,0,0
280261,0,0,0,0,0,0
280316,0,0,0,0,0,0
280317,64.6,2,1,0,0,0
280349,0,0,0,0,0,0
280352,18.3,2,1,0,0,0
280353,0,0,0,0,0,0
280422,39.2,1,1,0,0,0
280425,0,0,0,0,0,0
280458,92.6,3,0,0,0,1
280520,0,0,0,0,0,0
280521,6.2,1,1,0,0,0
280531,0,0,0,0,0,0
280569,0,0,0,0,0,0
280578,0,0,0,0,0,0
280596,0.7,1,0,0,0,0
280734,0.2,1,0,0,0,0
280740,0,0,0,0,0,0
280769,0,0,0,0,0,0
280772,829.6,24,1,1,0,1
280800,0.9,1,1,1,0,0
280835,0,0,0,0,0,0
280840,0,0,0,0,0,0
280841,0,0,0,0,0,0
280905,0,0,0,0,0,0
280931,0.1,1,0,0,0,0
280959,0,0,0,0,0,0
280986,0,0,0,0,0,0
281021,0,0,0,0,0,0
281029,0.1,1,0,0,0,0
281053,0,0,0,0,0,0
281112,0.5,1,1,1,0,0
281136,0,0,0,0,0,0
281150,0,0,0,0,0,0
281185,0,0,0,0,0,0
281221,0,0,0,0,0,0
281367,0,0,0,0,0,0
281375,20.9,1,1,0,0,0
281378,2.4,1,0,0,0,0
281382,4.6,1,0,0,0,0
281461,40.6,1,0,1,0,0
281468,0,0,0,0,0,0
281521,0.2,1,0,0,0,0
281533,0,0,0,0,0,0
281547,0,0,0,0,0,0
281557,0,0,0,0,0,0
281610,127.7,2,0,1,0,0
281627,41.2,2,1,1,0,0
281633,20.2,1,0,0,0,0
281686,66.9,2,0,1,0,0
281694,0.3,1,0,0,0,0
281698,62.2,1,0,0,0,0
281703,37.8,1,1,0,0,0
281707,0,0,0,0,0,0
281726,0,0,0,0,0,0
281751,0,0,0,0,0,0
281815,0,0,0,0,0,0
281823,0,0,0,0,0,0
281875,0,0,0,0,0,0
281888,1,4,1,0,0,0
282010,134.9,7,1,1,0,1
282017,0,0,0,0,0,0
282057,0,0,0,0,0,0
282077,18.2,1,0,0,0,0
282090,0,0,0,0,0,0
282096,0,0,0,0,0,0
282118,0,0,0,0,0,0
282189,13.1,1,1,0,0,0
282200,1.1,3,0,0,0,0
282244,25.5,1,1,0,0,1
282278,170.4,8,1,0,0,0
282292,6.6,1,0,0,0,0
282293,49,2,1,0,0,0
282300,0,0,0,0,0,0
282401,0,0,0,0,0,0
282487,0.8,1,0,0,0,0
282494,11.2,4,1,0,0,0
282542,1895.8,49,1,1,0,1
282606,0.6,1,0,0,0,0
282611,0.9,1,0,0,0,0
282613,0,0,0,0,0,0
282688,0,0,0,0,0,0
282691,100.2,2,1,1,0,1
282714,0.7,1,0,0,0,0
282788,17,1,1,0,0,0
282840,4.5,1,1,0,0,0
282855,12.1,1,0,0,0,0
282890,1.8,1,0,0,0,0
282892,479.3,13,1,1,0,1
282979,17.7,2,0,0,0,0
282981,19.8,3,1,0,0,0
283013,10,1,1,0,0,0
283065,0,0,0,0,0,0
283100,0,0,0,0,0,0
283156,0,0,0,0,0,0
283247,2.8,1,0,0,0,0
283255,0,0,0,0,0,0
283266,31.3,3,0,0,0,0
283275,15,1,0,0,0,0
283280,40.9,2,0,0,0,0
283284,0,0,0,0,0,0
283304,0,0,0,0,0,0
283307,0,0,0,0,0,0
283313,0,0,0,0,0,0
283330,0,0,0,0,0,0
283348,0,0,0,0,0,0
283353,99.6,2,0,1,0,0
283375,21.9,2,1,0,0,0
283378,36.9,3,1,1,0,0
283437,32.6,2,1,0,0,0
283456,107.6,4,1,0,0,1
283504,0,0,0,0,0,0
283547,0.1,1,0,0,0,0
283559,7.6,2,0,0,0,0
283601,0,0,0,0,0,0
283609,0.7,1,0,0,0,0
283656,0,0,0,0,0,0
283661,0.5,1,0,0,0,0
283711,45.3,2,1,1,0,0
283746,0,0,0,0,0,0
283760,0,0,0,0,0,0
283824,1318.3,38,1,1,0,1
283841,0,0,0,0,0,0
283844,0,0,0,0,0,0
283850,0.2,1,0,0,0,0
283896,0,0,0,0,0,0
283945,18.8,2,1,0,0,0
283948,4.1,1,0,0,0,0
283974,1.5,3,0,1,0,0
283981,0,0,0,0,0,0
284029,1.1,1,0,0,0,0
284061,0,0,0,0,0,0
284080,7.4,2,1,0,0,0
284190,25,2,1,0,0,0
284194,564.9,20,1,1,0,1
284263,17.9,1,1,0,0,0
284313,0.3,1,0,0,0,0
284315,0.5,1,0,0,0,0
284333,53.1,8,1,0,0,0
284358,0,0,0,0,0,0
284412,2.2,1,0,0,0,0
284418,37.6,1,1,0,0,0
284461,67.8,1,0,1,0,0
284464,82.3,3,0,1,0,0
284484,0,0,0,0,0,0
284555,0,0,0,0,0,0
284617,0,0,0,0,0,0
284631,0,0,0,0,0,0
284644,183,1,1,0,0,0
284648,0,0,0,0,0,0
284708,0,0,0,0,0,0
284737,0,0,0,0,0,0
284798,0,0,0,0,0,0
284839,0,0,0,0,0,0
284943,0,0,0,0,0,0
284946,0,0,0,0,0,0
284969,0,0,0,0,0,0
285047,0,0,0,0,0,0
285069,6.7,1,0,0,0,0
285139,0,0,0,0,0,0
285161,0,0,0,0,0,0
285163,2.3,1,0,0,0,0
285180,0,0,0,0,0,0
285256,0,0,0,0,0,0
285290,0,0,0,0,0,0
285322,461.1,30,1,1,0,1
285345,0,0,0,0,0,0
285366,0,0,0,0,0,0
285419,45.2,4,1,1,0,0
285441,0,0,0,0,0,0
285477,5.1,2,0,0,0,0
285671,1.3,1,0,0,0,0
285815,577.2,4,0,0,0,0
285829,0,0,0,0,0,0
285835,7.8,1,0,0,0,0
285856,52.2,1,0,0,0,0
285879,0.5,1,0,0,0,0
285938,0,0,0,0,0,0
285959,0,0,0,0,0,0
285961,0,0,0,0,0,0
286051,3.1,2,1,0,0,0
286069,2,1,0,0,0,0
286074,2.4,1,0,0,0,0
286081,37.6,5,0,1,0,0
286102,7.3,3,0,0,0,0
286119,0.9,1,0,0,0,0
286164,17.4,3,1,0,0,0
286178,441.8,4,1,1,0,0
286247,1.2,1,0,0,0,0
286297,125.8,2,0,1,0,0
286322,0,0,0,0,0,0
286374,30.8,2,0,1,0,0
286396,454.1,3,1,1,0,0
286432,73.1,2,0,1,0,0
286647,0,0,0,0,0,0
286656,0,0,0,0,0,0
286678,28.6,1,1,0,0,0
286687,141,2,1,1,0,0
286690,39.6,2,1,0,0,0
286711,0,0,0,0,0,0
286757,0.4,1,1,0,0,0
286782,18.8,2,1,0,0,0
286836,0,0,0,0,0,0
286849,80.1,1,0,1,0,0
286918,6.7,4,1,1,0,0
286958,1.6,1,0,0,0,0
286973,156.7,2,0,1,0,0
287054,0,0,0,0,0,0
287061,1.7,1,0,0,0,0
287081,0,0,0,0,0,0
287124,0,0,0,0,0,0
287152,0,0,0,0,0,0
287208,51.3,2,1,0,0,0
287237,0,0,0,0,0,0
287239,0,0,0,0,0,0
287272,0,0,0,0,0,0
287297,0,0,0,0,0,0
287305,0,0,0,0,0,0
287324,6.4,2,0,0,0,0
287412,0,0,0,0,0,0
287448,0,0,0,0,0,0
287483,0,0,0,0,0,0
287585,0,0,0,0,0,0
287597,0,0,0,0,0,0
287701,41.7,2,1,1,0,0
287772,0.3,1,0,0,0,0
287781,36.3,1,1,0,0,0
287800,0,0,0,0,0,0
287838,0,0,0,0,0,0
287873,0,0,0,0,0,0
287877,0,0,0,0,0,0
287895,0,0,0,0,0,0
287916,38.4,3,1,0,0,0
287967,0,0,0,0,0,0
287973,0,0,0,0,0,0
287990,0,0,0,0,0,0
287994,0,0,0,0,0,0
287997,6.7,1,0,0,0,0
288013,0,0,0,0,0,0
288078,0,0,0,0,0,0
288086,0,0,0,0,0,0
288124,0,0,0,0,0,0
288161,0,0,0,0,0,0
288237,0,0,0,0,0,0
288240,0,0,0,0,0,0
288270,0,0,0,0,0,0
288299,0,0,0,0,0,0
288315,1394.5,29,1,1,1,1
288322,0,0,0,0,0,0
288377,15.4,1,1,0,0,0
288392,147.1,12,1,1,0,1
288412,0,0,0,0,0,0
288435,28.4,1,1,0,0,0
288478,0,0,0,0,0,0
288492,0.2,1,0,0,0,0
288496,0,0,0,0,0,0
288518,0,0,0,0,0,0
288536,0,0,0,0,0,0
288557,0,0,0,0,0,0
288651,0,0,0,0,0,0
288658,0,0,0,0,0,0
288662,5.1,1,0,0,0,0
288663,63.1,2,1,1,0,0
288738,0,0,0,0,0,0
288800,0,1,1,0,0,0
288871,0,0,0,0,0,0
288902,0,0,0,0,0,0
288933,0,0,0,0,0,0
288992,22.6,1,0,0,0,0
289082,0,0,0,0,0,0
289124,0,0,0,0,0,0
289141,9.4,1,0,0,0,0
289198,0,0,0,0,0,0
289249,0,0,0,0,0,0
289313,2.6,1,0,0,0,0
289365,0,0,0,0,0,0
289401,5.2,1,0,0,0,1
289428,0,0,0,0,0,0
289471,3,2,0,0,0,0
289483,1.1,1,0,0,0,0
289506,0,0,0,0,0,0
289529,0,0,0,0,0,0
289555,0,0,0,0,0,0
289557,0,0,0,0,0,0
289589,20.3,2,0,1,0,0
289605,0,0,0,0,0,0
289661,4.4,1,0,0,0,0
289686,108.4,3,1,0,1,1
289705,0,0,0,0,0,0
289728,2.2,1,0,0,0,0
289737,0,0,0,0,0,0
289742,0,0,0,0,0,0
289751,0,0,0,0,0,0
289785,0.3,1,0,0,0,0
289833,1.2,1,0,0,0,0
289838,0,0,0,0,0,0
289844,0,0,0,0,0,0
289866,0,0,0,0,0,0
289868,0,0,0,0,0,0
289871,26.7,1,1,0,0,0
289960,0,0,0,0,0,0
289982,0,0,0,0,0,0
289992,0,0,0,0,0,0
290012,0,0,0,0,0,0
290023,0,0,0,0,0,0
290044,0.2,1,0,0,0,0
290076,0,0,0,0,0,0
290184,0,0,0,0,0,0
290204,0,0,0,0,0,0
290205,0,0,0,0,0,0
290221,0,0,0,0,0,0
290254,0,0,0,0,0,0
290282,35.8,3,0,0,0,0
290284,11.3,2,1,0,0,0
290306,0,0,0,0,0,0
290332,0.1,1,0,0,0,0
290404,23.7,1,0,0,0,0
290411,0,0,0,0,0,0
290431,0,1,1,1,0,0
290456,0,0,0,0,0,0
290581,1.4,1,0,0,0,0
290679,0.4,1,0,0,0,0
290694,0.3,1,0,0,0,0
290821,0.6,1,0,0,0,0
290849,0,0,0,0,0,0
290948,0,0,0,0,0,0
290990,9.5,1,0,0,0,0
290999,0,0,0,0,0,0
